CATCHMENT,NETWORK,YEAR,YEAR,WEEK,AGE CATEGORY,SEX CATEGORY,RACE CATEGORY,VIRUS TYPE CATEGORY,CUMULATIVE RATE,WEEKLY RATE,AGE ADJUSTED CUMULATIVE RATE,AGE ADJUSTED WEEKLY RATE 
New York - Albany,EIP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0.4,0.4,null,null
Ohio,IHSP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
North Carolina,IHSP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,40,5-11  yr,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Ohio,IHSP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0.4,0,null,null
Michigan,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Maryland,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0.9,0.9,null,null
North Carolina,IHSP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,41,5-11  yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Colorado,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Maryland,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0.4,0.4,null,null
Georgia,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0.4,0,null,null
Ohio,IHSP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
North Carolina,IHSP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,42,5-11  yr,Overall,Overall,Overall,0.9,0,null,null
New York - Rochester,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
Ohio,IHSP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0.4,0,null,null
Michigan,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
Maryland,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0.4,0,null,null
Connecticut,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,1.1,1.1,null,null
Colorado,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0.9,0,null,null
North Carolina,IHSP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,1.5,1.5,null,null
Tennessee,EIP,2024-25,2024,43,5-11  yr,Overall,Overall,Overall,0,0,null,null
California,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,44,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,45,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,46,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,47,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,48,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,49,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,50,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,51,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,52,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,1,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,2,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Ohio,IHSP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
North Carolina,IHSP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,3,5-11  yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,4,5-11  yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,4,5-11  yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,4,5-11  yr,Overall,Overall,Overall,null,null,null,null
Maryland,EIP,2024-25,2025,4,5-11  yr,Overall,Overall,Overall,null,null,null,null
